44472,IT Measurement,INTERNATIONAL FUNCTION POINT USERS GROUP,"Pearson Education, Inc",350.00
44473,BEA WebLogic Server Bible,"ZUFFOLETTO, JOE & et al.",Wiley Dreamtech India (P) Ltd,449.00
44474,Web Commerce Technology Handbook,"MINOLI, DANIEL & MINOLI, EMMA",TMH Pub. Co. Ltd,285.00
44475,Data Mining,"DUNHAM, MARGARET H",Pearson Education,195.00
44476,Object-Oriented Analysis and Design with Applications,"BOOCH, GRADY",Pearson Education,450.00
44477,Java Programming with CORBA,"BROSE, GERALD & VOGEL, ANDREAS & DUDDY, KEITH",Wiley Dreamtech India (P) Ltd,449.00
44478,Hands-On Networking,"COMER, DOUGLAS E",Pearson Education,150.00
44479,Operating System Linux,NIIT,PHI Private Limited,295.00
44480,Oracle Express OLAP,"ARKHIPENKOV, SERGEI & GOLUBEV, DMITRI",Eswar Press,450.00
44481,Embedded C Programming and the Atmel AVR,"BARNETT, RICHARD & O,CULL, LARRY & COX, SARAH","Thomson Learning, Inc",495.00
44482,Networking Protocols and Standards,NIIT,PHI Private Limited,250.00
44483,Advanced Internet Programming,"DUNAEV, SERGEI",Eswar Press,295.00
44484,Guide to Applying the UML,"ALHIR, SINAN SI",Springer,395.00
44485,Knowledge Management,"WARIER, SUDHIR E",Vikas Publishing House Pvt Ltd,250.00
44486,Security in Computing,"PFLEEGER, CHARLES P & PFLEEGER, SHARI LAWRENCE",Pearson Education,325.00
44487,Expert Systems,"GIARRATANO, JOSEPH & RILEY, GARY","Thomson Learning, Inc",595.00
44488,Let Us C,"KANETKAR, YASHAVANT P",BPB Publications,198.00
44489,Cryptography in C and C++,"WELSCHENBACH, MICHAEL",Apress,399.00
44490,Red Hat(rel.11) Fedora Linux 2 Bible,"NEGUS, CHRISTOPHER",Wiley Dreamtech India (P) Ltd,549.00
44491,Easy Windows 2000,Microsoft,Siso Books,365.00
44492,Visual Data Mining,"SOUKUP, TOM & DAVIDSON, IAN",Wiley Dreamtech India (P) Ltd,349.00
44493,"Data Warehousing, Data Mining, and OLAP","BERSON, ALEX & SMITH, STEPHEN J",TMH Pub. Co. Ltd,295.00
44494,"Network Security for Windows, Unix, and Linux Networks: Hack Attacks Denied","CHIRILLO, JOHN",Wiley Dreamtech India (P) Ltd,399.00
44495,Building the Knowledge Management Network,"FIGALLO, CLIFF & RHINE, NANCY",Wiley Dreamtech India (P) Ltd,329.00
44496,Data Structures in C++,KUTTI NS & PADHYE PY,PHI Private Limited,110.00
44497,PHP Bible,"CONVERSE, TIM & PARK, JOYCE",Wiley Dreamtech India (P) Ltd,399.00
44498,Oracle9iAS Building J2EE Applications,"MORISSEAU-LEROY, NIRVA",TMH Pub. Co. Ltd,395.00
44499,ISDN and Broadband ISDN with Frame Relay and ATM,"STALLINGS, WILLIAM",PHI Private Limited,295.00
44500,Embedded/Real-Time Systems,PRASAD KVKK,Dreamtech Press,349.00
44501,Microprocessors,"GODSE, ATUL P & GODSE, DEEPALI A",Technical Publications,300.00
44502,Principles of Mobile Computing,"HANSMANN, UWE & MERK, LOTHAR & NICKLOUS, MARTIN S & STOBER, THOMAS",Springer (India) Pvt. Ltd,349.00
44503,Telecommunication Technologies,"ROSS, JOHN",Thomson Learning,425.00
44504,Embedded Realtime Systems Programming,"IYER, SRIRAM V & GUPTA, PANKAJ",TMH Pub. Co. Ltd,295.00
44505,Wireless Broadband Networks Handbook,"VACCA, JOHN R",TMH Pub. Co. Ltd,495.00
44506,Data Communications and Networking,"FOROUZAN, BEHROUZ A",TMH Pub. Co. Ltd,295.00
44507,C++ Programming for Dummies,"DAVIS, STEPHEN R",IDG Books India (P) Ltd,229.00
44508,Principles of Wireless Networks,"PAHLAVAN, KAVEH & KRISHNAMURTHY, PRASHANT",PHI Private Limited,350.00
44509,Security Engineering,"ANDERSON, ROSS J",Wiley Dreamtech India (P) Ltd,499.00
44510,Practical Cryptography,"FERGUSON, NIELS & SCHNEIER, BRUCE",Wiley Dreamtech India (P) Ltd,329.00
44511,Java How to Program,DEITEL HM & DEITEL PJ,PHI Private Limited,550.00
44512,Dictionary of Computer & Internet,Microsoft,SISO Books,340.00
44513,Crafting A Compiler with C,"FISCHER, CHARLES N & LeBLANC, RICHARD J",The Benjamin/Cummings Pub. Co,0.00
44514,Analog and Digital Signal Processing,"AMBARDAR, ASHOK","Thomson Learning, Inc",0.00
44515,Applied Operating System Concepts,"SILBERSCHATZ, AVI & GALVIN, PETER & GAGNE, GREG","John Wiley & Sons, Inc",0.00
44516,Graphics and Animation Basics,"WEIXEL, SUZANNE & MORSE, CHERYL & MORSE, BRYAN","Thomson Learning, Inc",375.00
44517,Multimedia Basics,"WEIXEL, SUZANNE & FULTON, JENNIFER & BARKSDALE, KARL & MORSE, CHERYL & MORSE, BRYAN","Thomson Learning, Inc",0.00
44518,Streaming Multimedia Bible,"MACK, STEVE",Wiley Dreamtech India (P) Ltd,499.00
44519,Data Structures,"GILBERG, RICHARD F & FOROUZAN, BEHROUZ A","Thomson Learning, Inc",0.00
44520,Video Compression Demystified,"SYMES, PETER",McGraw-Hill,0.00
44521,Digital Compositing in Depth,"KELLY, DOUG",Dreamtech Press,499.00
44522,Software Engineering,"PRESSMAN, ROGER S",McGraw-Hill,0.00
44523,Struts in Action,"HUSTED, TED & DUMOULIN, CEDRIC & FRANCISCUS, GEORGE & WINTERFELDT, DAVID",Dreamtech Press,449.00
44524,Networking All-in-One Desk Reference,"LOWE, DOUG","Wiley Publishing, Inc",329.00
44525,Developing Web Services with Java APIs for XML Using WSDP,"FOSTER, JERRY & PORTER, MICK",Dreamtech Press,399.00
44526,Struts: The Complete Reference,"HOLMES, JAMES",TMH Pub. Co. Ltd,450.00
44527,Digital Multimedia,"CHAPMAN, NIGEL & CHAPMAN, JENNY","John Wiley & Sons, Ltd",0.00
44528,Embedded System Design,"VAHID, FRANK & GIVARGIS, TONY","John Wiley & Sons, Ltd",0.00
44529,Wireless Application Protocol (WAP),"MANN, STEVE & SBIHLI, SCOTT","John Wiley & Sons, Ltd",0.00
44530,Digital Arithmetic,"ERCEGOVAC, MILOS D & LANG, TOMAS",Elsevier India Private Limited,595.00
44531,"Network Processor Design, Vol.I","CROWLEY, PATRICK & FRANKLIN, MARK A & HADIMIOGLU, HALDUN & ONUFRYK, PETER Z Ed.",Elsevier India Private Limited,295.00
44532,"Network Processor Design, Vol.II","CROWLEY, PATRICK & FRANKLIN, MARK A & HADIMIOGLU, HALDUN & ONUFRYK, PETER Z Ed.",Elsevier India Private Limited,395.00
44533,"Voice, Video, and Data Network Convergence","ELLIS, JUANITA & PURSELL, CHARLES & RAHMAN, JOY",Elsevier India Private Limited,350.00
44534,Internet and Its Protocols,"FARREL, ADRIAN",Elsevier India Private Limited,450.00
44535,Grid: Blueprint for a New Computing Infrastructure,"FOSTER, IAN & KESSELMAN, CARL",Elsevier India Private Limited,695.00
44536,Fuzzy Modeling and Genetic Algorithms for Data Mining and Exploration,"COX, EARL",Elsevier India Private Limited,495.00
44537,Genetic Programming,"BANZHAF, WOLFGANG & NORDIN, PETER & KELLER, ROBERT E & FRANCONE, FRANK D",Elsevier India Private Limited,395.00
44538,Optimizing Compilers for Modern Architectures,"ALLEN, RANDY & KENNEDY, KEN",Elsevier India Private Limited,395.00
44539,Test Your C Skills,"KANETKAR, YASHAVANT P",BPB Publications,210.00
44540,Head First EJB,"SIERRA, KATHY & BATES, BERT",Shroff Publishers & Dist.,450.00
44541,Data Warehouse Lifecycle Toolkit (Includes One CD-ROM),"KIMBALL, RALPH & REEVES, LAURA & ROSS, MARGY & THORNTHWAITE, WARREN",John Wiley & Sons,650.00
44542,Critical Testing Processes,"BLACK, REX",Pearson Education,325.00
44543,Instant UML,"MULLER, PIERRE-ALAIN",Shroff Publishers & Dist.,300.00
44544,"Using HTML 4, XML, and Java 1.2 (Includes One CD-ROM)","LADD, ERIC & O'DONNELL, JIM & et al",PHI Private Limited,595.00
44545,Windows Sockets Network Programming (Includes One CD-ROM),"QUINN, BOB & SHUTE, DAVE",Pearson Education,395.00
44546,Computer Architecture,"HENNESSY, JOHN L & PATTERSON, DAVID A",Elsevier India Private Limited,395.00
44547,Computer Networks,"PETERSON, LARRY L & DAVIE, BRUCE S",Elsevier India Private Limited,395.00
44548,Mastering Algorithms with C,"LOUDON, KYLE",Shroff Publishers & Dist.,400.00
44549,Internet & World Wide Web How to Program,DEITEL HM & DEITEL PJ & GOLDBERG AB,PHI Private Limited,625.00
44550,Mobile Computing,"TALUKDER, ASOKE K & YAVAGAL, ROOPA R",TMH Pub. Co. Ltd,495.00
44551,Fundamentals of Mobile and Pervasive Computing,"ADELSTEIN, FRANK & GUPTA, SANDEEP KS & RICHARD III, GOLDEN G & SCHWIEBERT, LOREN",TMH Pub. Co. Ltd,350.00
44552,Insight into Data Mining,"SOMAN KP & DIWAKAR, SHYAM & AJAY V",PHI Private Limited,350.00
44553,Red Hat Linux Networking and System Administration,"COLLINGS, TERRY & WALL, KURT",Wiley Dreamtech India (P) Ltd,529.00
44554,"Network Processor Design, Vol.III","CROWLEY, PATRICK & FRANKLIN, MARK A & HADIMIOGLU, HALDUN & ONUFRYK, PETER Z Ed.",Elsevier India Private Limited,395.00
44555,Head First Design Patterns,"FREEMAN, ERIC & FREEMAN, ELISABETH",Shroff Publishers & Dist.,500.00
44556,Distributed Systems,"COULOURIS, GEORGE & DOLLIMORE, JEAN & KINDBERG, TIM",Pearson Education,450.00
44557,Ad Hoc Wireless Networks,"MURTHY, SIVA RAM C & MANOJ BS",Pearson Education,550.00
44558,JSP 2.0: The Complete Reference,"HANNA, PHIL",TMH Pub. Co. Ltd,525.00
44559,Computer Graphics C Version,"HEARN, DONALD & BAKER, PAULINE M",Pearson Education,450.00
44560,Computer Networks,"TANENBAUM, ANDREW S",Pearson Education,299.00
44561,Computer Networks,"PETERSON, LARRY L & DAVIE, BRUCE S",Elsevier India Private Limited,395.00
44562,Introduction to Fuzzy Sets and Fuzzy Logic,GANESH M,PHI Private Limited,195.00
44563,Networking Handbook,TAYLOR ED,TMH Pub. Co. Ltd,575.00
44564,Neuro-Fuzzy and Soft Computing,"JANG, JYH-SHING ROGER & SUN, CHUEN-TSAI & MIZUTANI, EIJI",Pearson Education,325.00
44565,Computer Organization,"HAMACHER, CARL & VRANESIC, ZVONKO & ZAKY, SAFWAT",McGraw Hill,0.00
44566,Digital Signal Processing,"MITRA, SANJIT K",TMH Pub. Co. Ltd,325.00
44567,Data Structures Using C and C++,"LANGSAM, YEDIDYAH & AUGENSTEIN, MOSHE J & TENENBAUM, AARON M",Pearson Education,250.00
44568,Discrete-Event System Simulation,"BANKS, JERRY & CARSON II, JOHN S & NELSON, BARRY L & NICOL, DAVID M",Pearson Education,225.00
44569,Multimedia Systems Design,"ANDLEIGH, PRABHAT K & THAKRAR, KIRAN",PHI Private Limited,250.00
44570,Mastering C++,"VENUGOPAL KR & BUYYA, RAJKUMAR & RAVISHANKAR T",TMH Pub. Co. Ltd,320.00
44571,Data Mining,"HAN, JIAWEI & KAMBER, MICHELINE",Elsevier India Private Limited,450.00
44572,Learning and Soft Computing,"KECMAN, VOJISLAV",Pearson Education,0.00
44573,Principles of Wireless Networks,"PAHLAVAN, KAVEH & KRISHNAMURTHY, PRASHANT",Pearson Education,0.00
44574,Multimedia in Practice,"JEFFCOATE, JUDITH",Pearson Education,199.00
44575,Digital Signal Processors,"KUO, SEN M & GAN, WOON-SENG",Pearson Education,0.00
44576,Quantum Computing (Includes One CD-ROM),"SAHNI, VISHAL",TMH Pub. Co. Ltd,0.00
44577,Multimedia Communication Systems,"RAO KR & BOJKOVIC, ZORAN S & MILOVANOVIC, DRAGORAD A",Pearson Education,250.00
44578,Communication Networks,"LEON-GARCIA, ALBERTO & WIDJAJA, INDRA",TMH Pub. Co. Ltd,325.00
44579,High-Performance Communication Networks,"WALRAND, JEAN & VARAIYA, PRAVIN",Elsevier India Private Limited,395.00
44580,Mobile Computing,"TALUKDER, ASOKE K & YAVAGAL, ROOPA R",TMH Pub. Co. Ltd,495.00
44581,C: The Complete Reference,"SCHILDT, HERBERT",TMH Pub. Co. Ltd,450.00
44582,Let Us C Solutions,"KANETKAR, YASHAVANT P",BPB Publications,195.00
44583,Let Us C,"KANETKAR, YASHAVANT P",BPB Publications,198.00
44584,Microsoft SQL Server 2005: The Complete Reference,"SHAPIRO, JEFFREY",TMH Pub. Co. Ltd,0.00
44585,Data Communications and Computer Networks,"GUPTA, PRAKASH C",PHI Private Limited,450.00
44586,Embedded Software Primer,"SIMON, DAVID E",Pearson Education,360.00
44587,Fundamentals of Embedded Software,"LEWIS, DANIEL W",Pearson Education,175.00
44588,Neural Networks and Fuzzy Systems,"KOSKO, BART",PHI Private Limited,325.00
44589,Programming Microsoft Visual C++,"KRUGLINSKI, DAVID J & WINGO, SCOT & SHEPHERD, GEORGE",WP Publishers & Dist.,650.00
44590,Principles of Wireless Networks,"PAHLAVAN, KAVEH & KRISHNAMURTHY, PRASHANT",Pearson Education,0.00
44591,ASP.NET: The Complete Reference,"MACDONALD, MATTHEW",TMH Pub. Co. Ltd,550.00
46929,WAP Technology & Applications,"RUSEYEV, SERGEI",Eswar Press,295.00
46930,Cryptography and Network Security,"KAHATE, ATUL",TMH Pub. Co. Ltd,250.00
46931,Easy Office 2000,SISO,Siso Books,365.00
46932,Mastering Visual Basic.NET,"PETROUTSOS, EVANGELOS",BPB Publications,498.00
46933,Multimedia Systems Design,"ANDLEIGH, PRABHAT K & THAKRAR, KIRAN",PHI Private Limited,250.00
46934,Data Structures,"GILBERG, RICHARD F & FOROUZAN, BEHROUZ A",Thomson Learning Inc,0.00
46935,Beginning ASP.NET 1.1 with VB.NET 2003,"ULLMAN, CHRIS & KAUFFMAN, JOHN & HART, CHRIS & SUSSMAN, DAVE",Wiley Dreamtech India (P) Ltd,499.00
59382,Advanced Computer Architecture,SIVAKUMAR D,Lakshmi Publications,150.00
59384,Object Oriented Analysis and Design,THENKALVI B,Lakshmi Publications,150.00
59412,Computer Graphics,AGARWAL UDIT,S.K.Kataria & Sons,250.00
59506,Discipline for Software Engineering,HUMPHREY WATTS S,Pearson,0.00
59507,CompTia A+ Certification (Included One CD-ROM),MEYERS MIKE,TMH,0.00
59508,Active Perl Developer's Guide (Included One CD-ROM),BROWN MARTIN C,TMH,0.00
59509,Advanced Computer Architecture,HWANG KAI,TMH,0.00
59510,Advanced Computer Architectures,SHIVA SAJJAN G,Taylor & Francis,695.00
59511,AJAX: Conversations with an Ajaxian,RAO RAJNIKANT,TMH,395.00
59512,"AJAX,Rich Internet Applications, and Web Development for Programmers",DEITEL PAUL J & DEITEL HARVEY M,Pearson Education,699.00
59513,Introduction to Data Structures with Applications,TREMBLAY JEAN-PAUL & SORENSON PAUL G,TMH,365.00
59514,Artificial Intelligence,RUSSELL STUART J & NORVIG PETER,Pearson Education,475.00
59515,Artificial Intelligence,"RICH ELAINE, KNIGHT KEVIN & NAIR SHIVASHANKAR B",TMH,350.00
59516,Assembly Language and Computer Architecture Using C++ and Java (Included One CD-ROM),DOS REIS ANTHONY J,Course Technology,0.00
59517,Beautiful Code,"ORAM ANDY & WILSON GREG ED.,",Shroff Publishers & Distributo,500.00
59518,Beginning Algorithms,HARRIS SIMON & ROSS JAMES,Wiley India Pvt Ltd,399.00
59519,Big C++,HORSTMANN CAY & BUDD TIMOTHY A,Wiley India Pvt Ltd,519.00
59520,Big Java,HORSTMANN CAY,Wiley India Pvt Ltd,519.00
59521,Building Data Mining Applications for CRM,"BERSON ALEX, SMITH STEPHEN & THEARLING KURT",TMH,0.00
59522,C How to Program (Included One CD-ROM),DEITEL PJ & DEITEL HM,PHI,650.00
59523,C #3.0: The Complete Reference,SCHILDT HERBERT,TMH,0.00
59524,CCNA: Cisco Certified Network Associate (Included One CD-ROM),LAMMLE TODD,Wiley India Pvt Ltd,599.00
59525,Compiler Design in C,HOLUB ALLEN I,PHI,450.00
59526,Compiler Design in C,HOLUB ALLEN I,PHI,395.00
59527,Computer Algorithms/ C++,"HOROWITZ ELLIS, SAHNI SARTAJ & RAJASEKARAN SANGUTHEVAR",Universities Press,395.00
59528,Computer Algorithms/ C++,"HOROWITZ ELLIS, SAHNI SARTAJ & RAJASEKARAN SANGUTHEVAR",Universities Press,395.00
59529,Computer Architecture,PARHAMI BEHROOZ,Oxford University Press,315.00
59530,Computer Networking,TITTEL ED,TMH,265.00
59531,Computer Networking and the Internet,HALSALL FRED & KULKARNI LINGANA GOUDA,Pearson Education,0.00
59532,Computer Networks,PETERSON LARRY L & DAVIE BRUCE S,Morgan Kaufmann Publishers,425.00
59533,Computer Networks,BLACK UYLESS,PHI,295.00
59534,Computer Organization,"HAMACHER CARL, VRANESIC ZVONKO & ZAKY SAFWAT",McGraw Hill,0.00
59535,Computer Organization and Design,CHAUDHURI PAL P,PHI,395.00
59536,Computers Today,BASANDRA SURESH K,Galgotia Publications Pvt Ltd,620.00
59537,Core Java Vol.II: Advanced Features,HORSTMANN CAY S & CORNELL GARY,Prentice Hall,0.00
59538,Cryptography and Network Security,KAHATE ATUL,TMH,0.00
59539,Cryptography and Network Security,STALLINGS WILLIAM,Pearson Education,0.00
59540,Data Communications and Networking,FOROUZAN BEHROUZ A,TMH,0.00
59541,Data Mining: Concepts and Techniques,HAN JIAWEI & KAMBER MICHELINE,Elsevier,450.00
59542,Data Mining,PARR RUD OLIVIA,Wiley India Pvt Ltd,279.00
59543,"Data Structures, Algorithms and Applications in JAVA",SAHNI SARTAJ,Universities Press,0.00
59544,Data Structures and Algorithms Analysis in C,WEISS MARK ALLEN,Pearson Education,0.00
59545,Data Structures and Algorithm Analysis in C++,WEISS MARK ALLEN,Pearson Education,0.00
59546,"Data Structures, Algorithms and Applications in C++",SAHNI SARTAJ,Universities Press,365.00
59547,Data Structures and Software Development in an Object -Oriented Domain,TREMBLAY JEAN-PAUL & CHESTON GRANT A,Pearson Education,0.00
59548,Data Structures Through C (Inculed One CD-ROM),KANETKAR YASHAVANT P,BPB Publications,240.00
59549,Data Structures Using C++,MALIK DS,Cengage Learning India Pvt Ltd,0.00
59550,Database Management Systems,LEON ALEXIS & LEON MATHEWS,Leon Vikas,550.00
59551,Database Management Systems,RAMAKRISHNAN RAGHU & GEHRKE JAHANNES,Mcgraw Hill,0.00
59552,Fundamentals of Database Systems,ELMASRI RAMEZ & NAVATHE SHAMKANT B,Pearson,0.00
59553,Database Systems,SINGH SK,Pearson,0.00
59554,Decision Support Systems and Intelligent Systems,"TURBAN EFRAIM, ARONSON JAY E & LIANG TING-PENG",PHI,450.00
59555,Developing Java Web Services,"NAGAPPAN RAMESH, SKOCZYLAS ROBERT & SRIGANESH RIMA PATEL",Wiley India Pvt Ltd,449.00
59556,Digital Image Processing,GONZALEZ RAFAEL C & WOODS RICHARD E,Pearson,0.00
59557,Digital Image Processing,SABEENIAN RS,Sonaversity,275.00
59558,Digital Image Processing Using MATLAB,"GONZALEZ RAFAEL C, WOODS RICHARD E & EDDINS STEVEN L",Pearson,0.00
59559,Distributed Operating Systems,SINHA PRADEEP K,PHI,350.00
59560,Distributed Operating Systems,TANENBAUM ANDREW S,Pearson Education,0.00
59561,Distributed Systems: Computing Over Networks,CRICHLOW JOEL M,PHI,175.00
59562,Distributed Systems: Principles and Paradigams,TANENBAUM ANDREW S & VAN STEEN MAARTEN,PHI,395.00
59563,Effective Methods for Software Testing (Included One CD ROM),PERRY WILLIAM E,Wiley India Pvt Ltd,499.00
59564,Ethics in Information Technology,REYNOLDS GEORGE W,Cengage Learning,0.00
59565,Foundations of Cryptography II Basic Applications,GOLDREICH ODED,Cambridge University Press,0.00
59566,Fundamentals of Artificial Neural Networks,HASSOUN MOHAMAD H,PHI,350.00
59567,Computer Algorithms,HOROWITZ ELLIS & SAHNI SARTAJ & RAJASEKARAN SANGUTHEVAR,Galgotia Publications,375.00
59568,Fundamentals of Data Structures in C++,"HOROWITZ ELLIS, SAHNI SARTAJ & MEHTA DINESH",Universities Press,375.00
59569,Fundamentals of Database Systems,ELMASRI RAMEZ & NAVATHE SHAMKANT B,Pearson Education,0.00
59570,Fundamentals of Network Security,MAIWALD ERIC,Dreamtech Press,348.00
59571,Fundamentals of Neural Networks,FAUSETT LAURENE,Pearson Education,0.00
59572,Operating Systems,"DEITEL HM, DEITEL PJ & CHOFFNES DR",Pearson Education,0.00
59573,Foundations of Software Testing,MATHUR ADITYA P,Pearson Education,0.00
59574,Fuzzy Logic with Engineering Applications,ROSS TIMOTHY J,Wiley India Pvt Ltd,0.00
59575,Fuzzy Logic with Engineering Applications,ROSS TIMOTHY J,Wiley India Pvt Ltd,0.00
59576,Fuzzy Sets and Fuzzy Logic,KLIR GEORGE J & YUAN BO,PHI,350.00
59577,Generating Software: From Specifications,"KASTENS UWE, SLOANE ANTHONY M & WAITE WILLIAM M",Viva Books,350.00
59578,Generating Software: From Specifications,"KASTENS UWE, SLOANE ANTHONY M & WAITE WILLIAM M",Viva Books,350.00
59579,Google Apps Hacks,LENSSEN PHILIPP,Shroff Publishers,525.00
59580,Grid and Cluster Computing,PRABHU CSR,PHI,295.00
59581,Grid Computing (Included One CD-ROM),JANAKIRAM D,TMH,0.00
59583,Grid Computing (Included One CD-ROM),JANAKIRAM D,TMH,0.00
59582,Grid Computing (Included One CD-ROM),ABBAS AHMAR,Firewall Media,295.00
59584,Grid Computing,JOSEPH JOSHY & FELLENSTEIN CRAIG,Pearson Education,0.00
59585,High-Performance Communication Networks,WALRAND JEAN & VARAIYA PRAVIN,Elsevier,395.00
59586,Implementing SOA,BROWN PAUL C,Pearson Education,0.00
59587,Improving .NET Application Performance and Scalability,PHI,PHI,625.00
59588,Information Systems Security (Included One CD-ROM),GODBOLE NINA,Wiley India Pvt Ltd,0.00
59589,Intelligent Data Mining,"RUAN DA, CHEN GUOQING, KERRE ETIENNE E & WETS GEERT EDS.,",Springer,0.00
59590,Internet and Web Technologies,RAJ KAMAL,TMH,0.00
59591,Internet & World Wide Web,DEITEL PJ & DEITEL HM,Pearson Education,0.00
59592,Internetworking with TCP/IP Vol.II,COMER DOUGLAS E & STEVENS DAVID L,Pearson Education,395.00
59593,Internetworking with TCP/IP Vol.III,COMER DOUGLAS E & STEVENS DAVID L,PHI,350.00
59594,Introducing Microsoft ASP.NET AJAX,ESPOSITO DINO,PHI,295.00
59595,Introduction to Artificial Neural Systems,ZURADA JACEK M,Jaico Books,395.00
59596,Introduction to Computers,NORTONS PETER,TMH,315.00
59597,Introduction to Data Mining with Case Studies,GUPTA GK,PHI,325.00
59598,Introduction to Languages and the Theory of Computation,MARTIN JOHN C,TMH,0.00
59599,IT Tools and Applications,SAXENA SANJAY & CHOPRA PRABHPREET,Vikas Publishing House Pvt Ltd,0.00
59600,J2EE: The Complete Reference,KEOGH JIM,TMH,0.00
59601,J2ME: The Complete Reference,KEOGH JAMES,TMH,0.00
59602,Java 2: The Complete Reference,SCHILDT HERBERT,TMH,0.00
59603,Java for Scientists and Engineers,SAXENA SANJEEV,Anamaya Publications,0.00
59604,Java How to Program (Included One CD-ROM),DEITEL PAUL & DEITEL HARVEY,PHI,695.00
59605,Java Server Programming (J2EE1.4) (Included One CD-ROM),KANETKAR YASHAVANT P,Dreamtech,599.00
59606,Let Us C,KANETKAR YASHAVANT P,BPB Publications,240.00
59607,Let Us C++,KANETKAR YASHAVANT P,BPB Publications,248.00
59608,Linux TCP/IP: Networking for Embedded Systems (Included One CD-ROM),HERBERT THOMAS F,Cengage Learning India Pvt Lts,0.00
59609,Maya 8: The Complete Reference (Included One CD-ROM),MEADE TOM & ARIMA SHINSAKU,TMH,0.00
59610,Exam PREP MCSE 70-293,SCHMIED WILL,Pearson Education,0.00
59611,MFC Programming from the Ground Up,SCHILDT HERBERT,TMH,0.00
59612,Microarray Data,DESHMUKH SHAILAJA R & PUROHIT SUDHA G,Narosa,360.00
59613,In the Trenches with Microsoft Office Project 2007,MARMEL ELAINE J,PHI,325.00
59614,Mobile Communications,SCHILLER JOCHEN H,Pearson Education,460.00
59615,Mobile Computing,TALUKDER ASOKE K & YAVAGAL ROOPA R,TMH,0.00
59616,Modern Operating Systems,TANENBAUM ANDREW S,PHI,295.00
59617,Modern Operating Systems,TANENBAUM ANDREW S,PHI,295.00
59618,Microsoft Exchange Server 2003 Resource Kit (Included One CD-ROM),UNKROTH KAY & OTHERS,PHI,895.00
59619,Microsoft Exchange Server 2007: The Complete Reference,"LUCKETT RICHARD, LEFKOVICS WILLIAM & SUNEJA BHARAT",TMH,0.00
59620,Microsoft Windows Small Business Server 2003 R2 Administrator's Companion (Included One CD-ROM),RUSSEL CHARLIE & CRAWFORD SHARON,TMH,0.00
59621,Multimedia Communications,HALSALL FRED,Pearson Education,0.00
59622,Multimedia Communications,HALSALL FRED,Pearson Education,0.00
59623,"Multimedia: Computing, Communications and Applications",STEINMETZ RALF & NAHRSTEDT KLARA,Pearson Education,0.00
59624,Multimedia Database Management Systems,PRABHAKARAN B,Springer,0.00
59625,Multimedia Journalism,RAMANUJAM RC,APH,0.00
59626,Multimedia: Making It Work,VAUGHAN TAY,TMH,0.00
59627,Multimedia Systems,BUFORD KOEGEL JOHN F,Addison Wesely Publishing,0.00
59628,Networking: The Complete Reference,ZACKER CERAIG,TMH,0.00
59629,Networks for Computer Scientists and Engineers,ZHENG YOULU & AKHTAR SHAKIL,Oxford,425.00
59630,Neural Networks: Algorithms and Applications,RAO ANANDA M & SRINIVAS J,Narosa,0.00
59631,"Neural Networks: Algorithms, Applications, and Programming Techniques",FREEMAN JAMES A & SKAPURA DAVID M,Pearson Education,0.00
59632,Neural Networks: A Comprehensive Foundation,HAYKIN SIMON,PHI,0.00
59633,Neural Networks and Fuzzy Systems (Included One Floppy Disk),KOSKO BART,PHI,325.00
59634,Neural Networks and Learning Machines,HAYKIN SIMON,PHI,450.00
59635,Neural Networks and Learning Machines,HAYKIN SIMON,PHI,450.00
59636,Neuro-Fuzzy and Soft Computing,JANG JSR & SUN CT & MIZUTANI E,PHI,350.00
59637,Object-Oriented Analysis and Design with the Unified Process,"SATZINGER JOHN W, JACKSON ROBERT B & BURD STEPHEN D",Cengage Learning,450.00
59638,Object-Oriented Analysis and Design with Applications,BOOCH GRADY,Pearson,0.00
59639,Object-Oriented Design & Patterns,HORSTMANN CAY,Wiley India Pvt Ltd,0.00
59640,Object-Oriented Modeling and Design with UML,BLAHA MICHAEL & RUMBAUGH JAMES,PHI,250.00
59641,Object-Oriented Programming in C++,LAFORE ROBERT,Pearson,0.00
59642,Object-Oriented Programming in C++,LAFORE ROBERT,Pearson,0.00
59643,Object-Oriented Software Engineering,JACOBSON IVAR & OTHERS,Pearson,0.00
59644,Object Recognition,BENNAMOUN M & MAMIC GJ,Springer,0.00
59645,Operating Systems,"NUTT GARY, CHAKI NABENDU & NEOGY SARMISTHA",Pearson Education,0.00
59646,Operating Systems,MILENKOVIC MILAN,TMH,0.00
59647,Operating Systems Design and Implementation (Included One CD-ROM),TANENBAUM ANDREW S & WOODHULL ALBERT S,PHI,525.00
59648,Operating System Concepts,"SILBERSCHATZ ABRAHAM, GALVIN PETER BAER & GAGNE GREG",Wiley India Pvt Ltd,0.00
59649,Optical Networking & WDM,GORALSKI WALTER,TMH,0.00
59650,Oracle 10G: SQL (Included Two CD-ROM),CASTEEL JOAN,Cengage Learning,0.00
59651,Oracle Database 11g,ASNANI SATISH,PHI,425.00
59652,Oracle Database 11g,LONEY KEVIN,TMH,0.00
59653,Oracle Database 11g PL/SQL Programming,MCLAUGHLIN MICHAEL,TMH,0.00
59654,Parallel Computing,QUINN MICHAEL J,TMH,0.00
59655,Parallel Programming: in C with MPI and Open MP,QUINN MICHAEL J,TMH,0.00
